x-axis,1,2
second,Volt,Volt
-44.024000E-03,-100.753766E-03,-3.070477353E+00
-44.016000E-03,-37.939697E-03,-3.070477353E+00
-44.008000E-03,-100.753766E-03,-3.105653232E+00
-44.000000E-03,-110.804018E-03,-3.072989916E+00
-43.992000E-03,-73.115576E-03,-3.070477353E+00
-43.984000E-03,-70.603013E-03,-3.070477353E+00
-43.976000E-03,-70.603013E-03,-3.070477353E+00
-43.968000E-03,-70.603013E-03,-3.070477353E+00
-43.960000E-03,-70.603013E-03,-3.070477353E+00
-43.952000E-03,-70.603013E-03,-3.070477353E+00
-43.944000E-03,-70.603013E-03,-3.070477353E+00
-43.936000E-03,-70.603013E-03,-3.070477353E+00
-43.928000E-03,-70.603013E-03,-3.070477353E+00
-43.920000E-03,-105.778892E-03,-3.070477353E+00
-43.912000E-03,-110.804018E-03,-3.105653232E+00
-43.904000E-03,-73.115576E-03,-3.072989916E+00
-43.896000E-03,-70.603013E-03,-3.070477353E+00
-43.888000E-03,-70.603013E-03,-3.070477353E+00
-43.880000E-03,-105.778892E-03,-3.070477353E+00
-43.872000E-03,-110.804018E-03,-3.070477353E+00
-43.864000E-03,-73.115576E-03,-3.070477353E+00
-43.856000E-03,-70.603013E-03,-3.105653232E+00
-43.848000E-03,-70.603013E-03,-3.072989916E+00
-43.840000E-03,-70.603013E-03,-3.070477353E+00
-43.832000E-03,-105.778892E-03,-3.032788912E+00
-43.824000E-03,-73.115576E-03,-3.065452228E+00
-43.816000E-03,-70.603013E-03,-3.070477353E+00
-43.808000E-03,-70.603013E-03,-3.070477353E+00
-43.800000E-03,-70.603013E-03,-3.070477353E+00
-43.792000E-03,-105.778892E-03,-3.070477353E+00
-43.784000E-03,-110.804018E-03,-3.070477353E+00
-43.776000E-03,-110.804018E-03,-3.070477353E+00
-43.768000E-03,-110.804018E-03,-3.070477353E+00
-43.760000E-03,-110.804018E-03,-3.070477353E+00
-43.752000E-03,-110.804018E-03,-3.105653232E+00
-43.744000E-03,-73.115576E-03,-3.072989916E+00
-43.736000E-03,-105.778892E-03,-3.070477353E+00
-43.728000E-03,-73.115576E-03,-3.105653232E+00
-43.720000E-03,-105.778892E-03,-3.072989916E+00
-43.712000E-03,-110.804018E-03,-3.070477353E+00
-43.704000E-03,-73.115576E-03,-3.070477353E+00
-43.696000E-03,-105.778892E-03,-3.105653232E+00
-43.688000E-03,-73.115576E-03,-3.072989916E+00
-43.680000E-03,-70.603013E-03,-3.070477353E+00
-43.672000E-03,-105.778892E-03,-3.105653232E+00
-43.664000E-03,-37.939697E-03,-3.072989916E+00
-43.656000E-03,-65.577887E-03,-3.070477353E+00
-43.648000E-03,-70.603013E-03,-3.032788912E+00
-43.640000E-03,-70.603013E-03,-3.065452228E+00
-43.632000E-03,-70.603013E-03,-3.070477353E+00
-43.624000E-03,-105.778892E-03,-3.070477353E+00
-43.616000E-03,-110.804018E-03,-3.070477353E+00
-43.608000E-03,-73.115576E-03,-3.070477353E+00
-43.600000E-03,-70.603013E-03,-3.070477353E+00
-43.592000E-03,-105.778892E-03,-3.070477353E+00
-43.584000E-03,-73.115576E-03,-3.070477353E+00
-43.576000E-03,-105.778892E-03,-3.070477353E+00
-43.568000E-03,-73.115576E-03,-3.105653232E+00
-43.560000E-03,-105.778892E-03,-3.037814037E+00
-43.552000E-03,-73.115576E-03,-3.030276349E+00
-43.544000E-03,-70.603013E-03,-3.065452228E+00
-43.536000E-03,-70.603013E-03,-3.070477353E+00
-43.528000E-03,-105.778892E-03,-3.070477353E+00
-43.520000E-03,-110.804018E-03,-3.070477353E+00
-43.512000E-03,-110.804018E-03,-3.105653232E+00
-43.504000E-03,-37.939697E-03,-3.072989916E+00
-43.496000E-03,-100.753766E-03,-3.070477353E+00
-43.488000E-03,-73.115576E-03,-3.070477353E+00
-43.480000E-03,-105.778892E-03,-3.070477353E+00
-43.472000E-03,-73.115576E-03,-3.105653232E+00
-43.464000E-03,-105.778892E-03,-3.072989916E+00
-43.456000E-03,-73.115576E-03,-3.105653232E+00
-43.448000E-03,-70.603013E-03,-3.072989916E+00
-43.440000E-03,-70.603013E-03,-3.105653232E+00
-43.432000E-03,-70.603013E-03,-3.072989916E+00
-43.424000E-03,-105.778892E-03,-3.070477353E+00
-43.416000E-03,-73.115576E-03,-3.070477353E+00
-43.408000E-03,-105.778892E-03,-3.070477353E+00
-43.400000E-03,-110.804018E-03,-3.105653232E+00
-43.392000E-03,-73.115576E-03,-3.072989916E+00
-43.384000E-03,-105.778892E-03,-3.070477353E+00
-43.376000E-03,-73.115576E-03,-3.070477353E+00
-43.368000E-03,-105.778892E-03,-3.105653232E+00
-43.360000E-03,-73.115576E-03,-3.072989916E+00
-43.352000E-03,-70.603013E-03,-3.070477353E+00
-43.344000E-03,-70.603013E-03,-3.070477353E+00
-43.336000E-03,-70.603013E-03,-3.105653232E+00
-43.328000E-03,-105.778892E-03,-3.072989916E+00
-43.320000E-03,-110.804018E-03,-3.070477353E+00
-43.312000E-03,-110.804018E-03,-3.105653232E+00
-43.304000E-03,-73.115576E-03,-3.072989916E+00
-43.296000E-03,-70.603013E-03,-3.032788912E+00
-43.288000E-03,-70.603013E-03,-3.065452228E+00
-43.280000E-03,-70.603013E-03,-3.070477353E+00
-43.272000E-03,-70.603013E-03,-3.070477353E+00
-43.264000E-03,-105.778892E-03,-3.070477353E+00
-43.256000E-03,-110.804018E-03,-3.070477353E+00
-43.248000E-03,-110.804018E-03,-3.070477353E+00
-43.240000E-03,-73.115576E-03,-3.070477353E+00
-43.232000E-03,-70.603013E-03,-3.070477353E+00
-43.224000E-03,-70.603013E-03,-3.105653232E+00
-43.216000E-03,-105.778892E-03,-3.072989916E+00
-43.208000E-03,-73.115576E-03,-3.070477353E+00
-43.200000E-03,-105.778892E-03,-3.070477353E+00
-43.192000E-03,-73.115576E-03,-3.070477353E+00
-43.184000E-03,-105.778892E-03,-3.070477353E+00
-43.176000E-03,-73.115576E-03,-3.070477353E+00
-43.168000E-03,-70.603013E-03,-3.105653232E+00
-43.160000E-03,-32.914571E-03,-3.072989916E+00
-43.152000E-03,-100.753766E-03,-3.070477353E+00
-43.144000E-03,-73.115576E-03,-3.032788912E+00
-43.136000E-03,-105.778892E-03,-3.065452228E+00
-43.128000E-03,-73.115576E-03,-3.105653232E+00
-43.120000E-03,-105.778892E-03,-3.072989916E+00
-43.112000E-03,-73.115576E-03,-3.070477353E+00
-43.104000E-03,-70.603013E-03,-3.070477353E+00
-43.096000E-03,-70.603013E-03,-3.070477353E+00
-43.088000E-03,-70.603013E-03,-3.070477353E+00
-43.080000E-03,-70.603013E-03,-3.070477353E+00
-43.072000E-03,-105.778892E-03,-3.070477353E+00
-43.064000E-03,-110.804018E-03,-3.105653232E+00
-43.056000E-03,-73.115576E-03,-3.072989916E+00
-43.048000E-03,-70.603013E-03,-3.070477353E+00
-43.040000E-03,-70.603013E-03,-3.070477353E+00
-43.032000E-03,-70.603013E-03,-3.070477353E+00
-43.024000E-03,-105.778892E-03,-3.070477353E+00
-43.016000E-03,-73.115576E-03,-3.070477353E+00
-43.008000E-03,-105.778892E-03,-3.070477353E+00
-43.000000E-03,-73.115576E-03,-3.070477353E+00
-42.992000E-03,-105.778892E-03,-3.070477353E+00
-42.984000E-03,-110.804018E-03,-3.070477353E+00
-42.976000E-03,-110.804018E-03,-3.070477353E+00
-42.968000E-03,-73.115576E-03,-3.070477353E+00
-42.960000E-03,-70.603013E-03,-3.070477353E+00
-42.952000E-03,-70.603013E-03,-3.070477353E+00
-42.944000E-03,-105.778892E-03,-3.070477353E+00
-42.936000E-03,-73.115576E-03,-3.070477353E+00
-42.928000E-03,-70.603013E-03,-3.105653232E+00
-42.920000E-03,-70.603013E-03,-3.110678358E+00
-42.912000E-03,-70.603013E-03,-3.072989916E+00
-42.904000E-03,-70.603013E-03,-3.070477353E+00
-42.896000E-03,-70.603013E-03,-3.070477353E+00
-42.888000E-03,-70.603013E-03,-3.070477353E+00
-42.880000E-03,-105.778892E-03,-3.070477353E+00
-42.872000E-03,-73.115576E-03,-3.070477353E+00
-42.864000E-03,-105.778892E-03,-3.070477353E+00
-42.856000E-03,-110.804018E-03,-3.105653232E+00
-42.848000E-03,-73.115576E-03,-3.072989916E+00
-42.840000E-03,-70.603013E-03,-3.070477353E+00
-42.832000E-03,-105.778892E-03,-3.070477353E+00
-42.824000E-03,-73.115576E-03,-3.070477353E+00
-42.816000E-03,-70.603013E-03,-3.070477353E+00
-42.808000E-03,-105.778892E-03,-3.070477353E+00
-42.800000E-03,-73.115576E-03,-3.070477353E+00
-42.792000E-03,-105.778892E-03,-3.105653232E+00
-42.784000E-03,-110.804018E-03,-3.072989916E+00
-42.776000E-03,-73.115576E-03,-3.070477353E+00
-42.768000E-03,-70.603013E-03,-3.070477353E+00
-42.760000E-03,-70.603013E-03,-3.070477353E+00
-42.752000E-03,-70.603013E-03,-3.070477353E+00
-42.744000E-03,-70.603013E-03,-3.070477353E+00
-42.736000E-03,-70.603013E-03,-3.105653232E+00
-42.728000E-03,-105.778892E-03,-3.110678358E+00
-42.720000E-03,-73.115576E-03,-3.072989916E+00
-42.712000E-03,-70.603013E-03,-3.032788912E+00
-42.704000E-03,-105.778892E-03,-3.065452228E+00
-42.696000E-03,-110.804018E-03,-3.105653232E+00
-42.688000E-03,-110.804018E-03,-3.072989916E+00
-42.680000E-03,-110.804018E-03,-3.070477353E+00
-42.672000E-03,-73.115576E-03,-3.070477353E+00
-42.664000E-03,-70.603013E-03,-3.105653232E+00
-42.656000E-03,-105.778892E-03,-3.072989916E+00
-42.648000E-03,-73.115576E-03,-3.070477353E+00
-42.640000E-03,-70.603013E-03,-3.070477353E+00
-42.632000E-03,-70.603013E-03,-3.032788912E+00
-42.624000E-03,-70.603013E-03,-3.065452228E+00
-42.616000E-03,-105.778892E-03,-3.070477353E+00
-42.608000E-03,-73.115576E-03,-3.070477353E+00
-42.600000E-03,-70.603013E-03,-3.105653232E+00
-42.592000E-03,-70.603013E-03,-3.072989916E+00
-42.584000E-03,-70.603013E-03,-3.070477353E+00
-42.576000E-03,-70.603013E-03,-3.070477353E+00
-42.568000E-03,-70.603013E-03,-3.070477353E+00
-42.560000E-03,-70.603013E-03,-3.070477353E+00
-42.552000E-03,-70.603013E-03,-3.070477353E+00
-42.544000E-03,-105.778892E-03,-3.105653232E+00
-42.536000E-03,-73.115576E-03,-3.072989916E+00
-42.528000E-03,-70.603013E-03,-3.070477353E+00
-42.520000E-03,-70.603013E-03,-3.070477353E+00
-42.512000E-03,-105.778892E-03,-3.070477353E+00
-42.504000E-03,-73.115576E-03,-3.070477353E+00
-42.496000E-03,-70.603013E-03,-3.070477353E+00
-42.488000E-03,-70.603013E-03,-3.070477353E+00
-42.480000E-03,-105.778892E-03,-3.070477353E+00
-42.472000E-03,-73.115576E-03,-3.105653232E+00
-42.464000E-03,-70.603013E-03,-3.072989916E+00
-42.456000E-03,-70.603013E-03,-3.070477353E+00
-42.448000E-03,-70.603013E-03,-3.070477353E+00
-42.440000E-03,-105.778892E-03,-3.070477353E+00
-42.432000E-03,-73.115576E-03,-3.070477353E+00
-42.424000E-03,-105.778892E-03,-3.105653232E+00
-42.416000E-03,-110.804018E-03,-3.072989916E+00
-42.408000E-03,-145.979897E-03,-3.105653232E+00
-42.400000E-03,-113.316580E-03,-3.072989916E+00
-42.392000E-03,-73.115576E-03,-3.070477353E+00
-42.384000E-03,-70.603013E-03,-3.105653232E+00
-42.376000E-03,-105.778892E-03,-3.110678358E+00
-42.368000E-03,-73.115576E-03,-3.110678358E+00
-42.360000E-03,-70.603013E-03,-3.072989916E+00
-42.352000E-03,-105.778892E-03,-3.105653232E+00
-42.344000E-03,-110.804018E-03,-3.110678358E+00
-42.336000E-03,-73.115576E-03,-3.072989916E+00
-42.328000E-03,-105.778892E-03,-3.070477353E+00
-42.320000E-03,-73.115576E-03,-3.105653232E+00
-42.312000E-03,-105.778892E-03,-3.110678358E+00
-42.304000E-03,-73.115576E-03,-3.072989916E+00
-42.296000E-03,-70.603013E-03,-3.070477353E+00
-42.288000E-03,-70.603013E-03,-3.070477353E+00
-42.280000E-03,-105.778892E-03,-3.070477353E+00
-42.272000E-03,-73.115576E-03,-3.070477353E+00
-42.264000E-03,-70.603013E-03,-3.070477353E+00
-42.256000E-03,-70.603013E-03,-3.070477353E+00
-42.248000E-03,-105.778892E-03,-3.105653232E+00
-42.240000E-03,-73.115576E-03,-3.072989916E+00
-42.232000E-03,-105.778892E-03,-3.070477353E+00
-42.224000E-03,-110.804018E-03,-3.070477353E+00
-42.216000E-03,-73.115576E-03,-3.070477353E+00
-42.208000E-03,-32.914571E-03,-3.070477353E+00
-42.200000E-03,-100.753766E-03,-3.070477353E+00
-42.192000E-03,-73.115576E-03,-3.105653232E+00
-42.184000E-03,-105.778892E-03,-3.072989916E+00
-42.176000E-03,-73.115576E-03,-3.070477353E+00
-42.168000E-03,-70.603013E-03,-3.105653232E+00
-42.160000E-03,-105.778892E-03,-3.072989916E+00
-42.152000E-03,-73.115576E-03,-3.070477353E+00
-42.144000E-03,-105.778892E-03,-3.105653232E+00
-42.136000E-03,-73.115576E-03,-3.072989916E+00
-42.128000E-03,-70.603013E-03,-3.105653232E+00
-42.120000E-03,-105.778892E-03,-3.072989916E+00
-42.112000E-03,-110.804018E-03,-3.070477353E+00
-42.104000E-03,-110.804018E-03,-3.105653232E+00
-42.096000E-03,-73.115576E-03,-3.072989916E+00
-42.088000E-03,-105.778892E-03,-3.070477353E+00
-42.080000E-03,-73.115576E-03,-3.070477353E+00
-42.072000E-03,-70.603013E-03,-3.070477353E+00
-42.064000E-03,-70.603013E-03,-3.070477353E+00
-42.056000E-03,-70.603013E-03,-3.070477353E+00
-42.048000E-03,-70.603013E-03,-3.070477353E+00
-42.040000E-03,-105.778892E-03,-3.070477353E+00
-42.032000E-03,-73.115576E-03,-3.070477353E+00
-42.024000E-03,-105.778892E-03,-3.070477353E+00
-42.016000E-03,-73.115576E-03,-3.070477353E+00
-42.008000E-03,-70.603013E-03,-3.105653232E+00
-42.000000E-03,-105.778892E-03,-3.072989916E+00
-41.992000E-03,-73.115576E-03,-3.070477353E+00
-41.984000E-03,-105.778892E-03,-3.070477353E+00
-41.976000E-03,-73.115576E-03,-3.105653232E+00
-41.968000E-03,-32.914571E-03,-3.072989916E+00
-41.960000E-03,-65.577887E-03,-3.070477353E+00
-41.952000E-03,-105.778892E-03,-3.070477353E+00
-41.944000E-03,-73.115576E-03,-3.070477353E+00
-41.936000E-03,-70.603013E-03,-3.070477353E+00
-41.928000E-03,-105.778892E-03,-3.070477353E+00
-41.920000E-03,-110.804018E-03,-3.070477353E+00
-41.912000E-03,-73.115576E-03,-3.105653232E+00
-41.904000E-03,-70.603013E-03,-3.072989916E+00
-41.896000E-03,-70.603013E-03,-3.070477353E+00
-41.888000E-03,-70.603013E-03,-3.070477353E+00
-41.880000E-03,-105.778892E-03,-3.070477353E+00
-41.872000E-03,-73.115576E-03,-3.070477353E+00
-41.864000E-03,-70.603013E-03,-3.070477353E+00
-41.856000E-03,-105.778892E-03,-3.070477353E+00
-41.848000E-03,-110.804018E-03,-3.105653232E+00
-41.840000E-03,-110.804018E-03,-3.072989916E+00
-41.832000E-03,-73.115576E-03,-3.070477353E+00
-41.824000E-03,-70.603013E-03,-3.070477353E+00
-41.816000E-03,-70.603013E-03,-3.070477353E+00
-41.808000E-03,-140.954771E-03,-3.070477353E+00
-41.800000E-03,-113.316580E-03,-3.105653232E+00
-41.792000E-03,-73.115576E-03,-3.072989916E+00
-41.784000E-03,-105.778892E-03,-3.105653232E+00
-41.776000E-03,-73.115576E-03,-3.072989916E+00
-41.768000E-03,-70.603013E-03,-3.105653232E+00
-41.760000E-03,-70.603013E-03,-3.072989916E+00
-41.752000E-03,-105.778892E-03,-3.070477353E+00
-41.744000E-03,-110.804018E-03,-3.070477353E+00
-41.736000E-03,-73.115576E-03,-3.105653232E+00
-41.728000E-03,-105.778892E-03,-3.037814037E+00
-41.720000E-03,-73.115576E-03,-3.030276349E+00
-41.712000E-03,-70.603013E-03,-3.065452228E+00
-41.704000E-03,-105.778892E-03,-3.070477353E+00
-41.696000E-03,-110.804018E-03,-3.070477353E+00
-41.688000E-03,-73.115576E-03,-3.070477353E+00
-41.680000E-03,-70.603013E-03,-3.105653232E+00
-41.672000E-03,-105.778892E-03,-3.110678358E+00
-41.664000E-03,-110.804018E-03,-3.072989916E+00
-41.656000E-03,-73.115576E-03,-3.070477353E+00
-41.648000E-03,-70.603013E-03,-3.070477353E+00
-41.640000E-03,-105.778892E-03,-3.070477353E+00
-41.632000E-03,-73.115576E-03,-3.070477353E+00
-41.624000E-03,-105.778892E-03,-3.070477353E+00
-41.616000E-03,-73.115576E-03,-3.105653232E+00
-41.608000E-03,-105.778892E-03,-3.072989916E+00
-41.600000E-03,-73.115576E-03,-3.070477353E+00
-41.592000E-03,-70.603013E-03,-3.070477353E+00
-41.584000E-03,-70.603013E-03,-3.105653232E+00
-41.576000E-03,-70.603013E-03,-3.110678358E+00
-41.568000E-03,-70.603013E-03,-3.072989916E+00
-41.560000E-03,-105.778892E-03,-3.070477353E+00
-41.552000E-03,-73.115576E-03,-3.070477353E+00
-41.544000E-03,-70.603013E-03,-3.070477353E+00
-41.536000E-03,-70.603013E-03,-3.070477353E+00
-41.528000E-03,-105.778892E-03,-3.070477353E+00
-41.520000E-03,-110.804018E-03,-3.070477353E+00
-41.512000E-03,-73.115576E-03,-3.070477353E+00
-41.504000E-03,-105.778892E-03,-3.070477353E+00
-41.496000E-03,-73.115576E-03,-3.105653232E+00
-41.488000E-03,-105.778892E-03,-3.072989916E+00
-41.480000E-03,-73.115576E-03,-3.105653232E+00
-41.472000E-03,-70.603013E-03,-3.072989916E+00
-41.464000E-03,-105.778892E-03,-3.070477353E+00
-41.456000E-03,-73.115576E-03,-3.070477353E+00
-41.448000E-03,-70.603013E-03,-3.070477353E+00
-41.440000E-03,-70.603013E-03,-3.070477353E+00
-41.432000E-03,-70.603013E-03,-3.070477353E+00
-41.424000E-03,-70.603013E-03,-3.070477353E+00
-41.416000E-03,-70.603013E-03,-3.070477353E+00
-41.408000E-03,-105.778892E-03,-3.105653232E+00
-41.400000E-03,-73.115576E-03,-3.072989916E+00
-41.392000E-03,-105.778892E-03,-3.070477353E+00
-41.384000E-03,-73.115576E-03,-3.070477353E+00
-41.376000E-03,-105.778892E-03,-3.070477353E+00
-41.368000E-03,-110.804018E-03,-3.070477353E+00
-41.360000E-03,-73.115576E-03,-3.105653232E+00
-41.352000E-03,-105.778892E-03,-3.072989916E+00
-41.344000E-03,-110.804018E-03,-3.070477353E+00
-41.336000E-03,-73.115576E-03,-3.070477353E+00
-41.328000E-03,-70.603013E-03,-3.032788912E+00
-41.320000E-03,-70.603013E-03,-3.065452228E+00
-41.312000E-03,-70.603013E-03,-3.070477353E+00
-41.304000E-03,-105.778892E-03,-3.070477353E+00
-41.296000E-03,-73.115576E-03,-3.105653232E+00
-41.288000E-03,-70.603013E-03,-3.072989916E+00
-41.280000E-03,-70.603013E-03,-3.070477353E+00
-41.272000E-03,-70.603013E-03,-3.105653232E+00
-41.264000E-03,-105.778892E-03,-3.072989916E+00
-41.256000E-03,-73.115576E-03,-3.070477353E+00
-41.248000E-03,-105.778892E-03,-3.105653232E+00
-41.240000E-03,-73.115576E-03,-3.072989916E+00
-41.232000E-03,-105.778892E-03,-3.070477353E+00
-41.224000E-03,-110.804018E-03,-3.070477353E+00
-41.216000E-03,-73.115576E-03,-3.070477353E+00
-41.208000E-03,-105.778892E-03,-3.105653232E+00
-41.200000E-03,-110.804018E-03,-3.072989916E+00
-41.192000E-03,-73.115576E-03,-3.070477353E+00
-41.184000E-03,-105.778892E-03,-3.070477353E+00
-41.176000E-03,-73.115576E-03,-3.105653232E+00
-41.168000E-03,-70.603013E-03,-3.110678358E+00
-41.160000E-03,-105.778892E-03,-3.037814037E+00
-41.152000E-03,-110.804018E-03,-3.065452228E+00
-41.144000E-03,-110.804018E-03,-3.070477353E+00
-41.136000E-03,-73.115576E-03,-3.070477353E+00
-41.128000E-03,-105.778892E-03,-3.070477353E+00
-41.120000E-03,-110.804018E-03,-3.105653232E+00
-41.112000E-03,-73.115576E-03,-3.072989916E+00
-41.104000E-03,-70.603013E-03,-3.105653232E+00
-41.096000E-03,-70.603013E-03,-3.110678358E+00
-41.088000E-03,-70.603013E-03,-3.072989916E+00
-41.080000E-03,-70.603013E-03,-3.070477353E+00
-41.072000E-03,-105.778892E-03,-3.070477353E+00
-41.064000E-03,-110.804018E-03,-3.105653232E+00
-41.056000E-03,-110.804018E-03,-3.072989916E+00
-41.048000E-03,-110.804018E-03,-3.070477353E+00
-41.040000E-03,-73.115576E-03,-3.105653232E+00
-41.032000E-03,-105.778892E-03,-3.110678358E+00
-41.024000E-03,-73.115576E-03,-3.072989916E+00
-41.016000E-03,-70.603013E-03,-3.070477353E+00
-41.008000E-03,-32.914571E-03,-3.070477353E+00
-41.000000E-03,-65.577887E-03,-3.105653232E+00
-40.992000E-03,-70.603013E-03,-3.072989916E+00
-40.984000E-03,-105.778892E-03,-3.070477353E+00
-40.976000E-03,-73.115576E-03,-3.070477353E+00
-40.968000E-03,-105.778892E-03,-3.070477353E+00
-40.960000E-03,-73.115576E-03,-3.105653232E+00
-40.952000E-03,-105.778892E-03,-3.110678358E+00
-40.944000E-03,-110.804018E-03,-3.072989916E+00
-40.936000E-03,-73.115576E-03,-3.105653232E+00
-40.928000E-03,-105.778892E-03,-3.072989916E+00
-40.920000E-03,-73.115576E-03,-3.070477353E+00
-40.912000E-03,-70.603013E-03,-3.105653232E+00
-40.904000E-03,-70.603013E-03,-3.072989916E+00
-40.896000E-03,-70.603013E-03,-3.032788912E+00
-40.888000E-03,-70.603013E-03,-3.100628107E+00
-40.880000E-03,-70.603013E-03,-3.072989916E+00
-40.872000E-03,-70.603013E-03,-3.070477353E+00
-40.864000E-03,-105.778892E-03,-3.070477353E+00
-40.856000E-03,-73.115576E-03,-3.105653232E+00
-40.848000E-03,-105.778892E-03,-3.072989916E+00
-40.840000E-03,-73.115576E-03,-3.105653232E+00
-40.832000E-03,-105.778892E-03,-3.072989916E+00
-40.824000E-03,-73.115576E-03,-3.070477353E+00
-40.816000E-03,-105.778892E-03,-3.070477353E+00
-40.808000E-03,-110.804018E-03,-3.105653232E+00
-40.800000E-03,-73.115576E-03,-3.072989916E+00
-40.792000E-03,-70.603013E-03,-3.070477353E+00
-40.784000E-03,-70.603013E-03,-3.070477353E+00
-40.776000E-03,-105.778892E-03,-3.070477353E+00
-40.768000E-03,-110.804018E-03,-3.070477353E+00
-40.760000E-03,-110.804018E-03,-3.070477353E+00
-40.752000E-03,-73.115576E-03,-3.070477353E+00
-40.744000E-03,-70.603013E-03,-3.070477353E+00
-40.736000E-03,-105.778892E-03,-3.070477353E+00
-40.728000E-03,-110.804018E-03,-3.070477353E+00
-40.720000E-03,-73.115576E-03,-3.070477353E+00
-40.712000E-03,-70.603013E-03,-3.105653232E+00
-40.704000E-03,-70.603013E-03,-3.072989916E+00
-40.696000E-03,-105.778892E-03,-3.105653232E+00
-40.688000E-03,-73.115576E-03,-3.072989916E+00
-40.680000E-03,-70.603013E-03,-3.070477353E+00
-40.672000E-03,-105.778892E-03,-3.070477353E+00
-40.664000E-03,-73.115576E-03,-3.070477353E+00
-40.656000E-03,-70.603013E-03,-3.105653232E+00
-40.648000E-03,-70.603013E-03,-3.072989916E+00
-40.640000E-03,-105.778892E-03,-3.070477353E+00
-40.632000E-03,-110.804018E-03,-3.070477353E+00
-40.624000E-03,-73.115576E-03,-3.070477353E+00
-40.616000E-03,-70.603013E-03,-3.070477353E+00
-40.608000E-03,-70.603013E-03,-3.070477353E+00
-40.600000E-03,-70.603013E-03,-3.070477353E+00
-40.592000E-03,-70.603013E-03,-3.070477353E+00
-40.584000E-03,-70.603013E-03,-3.070477353E+00
-40.576000E-03,-70.603013E-03,-3.105653232E+00
-40.568000E-03,-70.603013E-03,-3.072989916E+00
-40.560000E-03,-105.778892E-03,-3.070477353E+00
-40.552000E-03,-73.115576E-03,-3.070477353E+00
-40.544000E-03,-105.778892E-03,-3.070477353E+00
-40.536000E-03,-110.804018E-03,-3.105653232E+00
-40.528000E-03,-73.115576E-03,-3.072989916E+00
-40.520000E-03,-70.603013E-03,-3.070477353E+00
-40.512000E-03,-70.603013E-03,-3.070477353E+00
-40.504000E-03,-70.603013E-03,-3.070477353E+00
-40.496000E-03,-70.603013E-03,-3.105653232E+00
-40.488000E-03,-105.778892E-03,-3.072989916E+00
-40.480000E-03,-73.115576E-03,-3.105653232E+00
-40.472000E-03,-70.603013E-03,-3.072989916E+00
-40.464000E-03,-70.603013E-03,-3.032788912E+00
-40.456000E-03,-70.603013E-03,-3.065452228E+00
-40.448000E-03,-70.603013E-03,-3.105653232E+00
-40.440000E-03,-70.603013E-03,-3.110678358E+00
-40.432000E-03,-70.603013E-03,-3.072989916E+00
-40.424000E-03,-105.778892E-03,-3.070477353E+00
-40.416000E-03,-110.804018E-03,-3.070477353E+00
-40.408000E-03,-73.115576E-03,-3.105653232E+00
